"Player","BB/100","Hands","VPIP","PFR","3Bet F","Fold to F CBet","WTSD %","WSD","CBet F","CBet T"
"Chipp_Reaper","-51.58","4,522","51.75","15.76","9.38","47.87","28.42","42.79","35.53","80.30"
"SlowFish412","-25.55","4,516","39.61","4.05","11.63","34.39","31.64","53.20","65.91","31.82"
"wayofbison76","28.24","4,513","21.69","13.81","4.76","66.67","29.68","61.39","47.12","38.03"
"Senecavalley001","-108.83","4,513","59.23","5.73","4.35","42.37","31.11","40.49","71.81","82.61"
"antfucker190","-2.48","4,506","32.40","14.87","5.49","55.61","32.94","51.05","49.35","51.85"
"CheeseMan316","-56.36","4,503","58.75","37.85","8.66","44.00","33.65","42.60","62.75","65.22"
"EZMan7","5.75","4,498","32.05","3.62","5.71","54.59","26.05","54.29","67.57","64.71"
"fidgetydan","-20.68","4,496","34.60","27.69","11.11","41.18","32.35","48.55","53.80","65.45"
"mrjustin123","3.48","4,485","26.65","18.36","6.98","42.68","29.01","55.24","68.37","42.52"
"daaaaaaaaaaavid","-11.95","4,485","46.27","25.49","2.56","34.63","27.99","52.73","82.68","39.52"
"UgotShafted2","-92.41","4,466","52.56","22.21","12.66","34.51","23.41","39.03","74.45","65.52"
"dhartless1987","-73.68","4,463","51.14","15.44","7.14","54.65","34.81","43.64","73.03","84.62"
"kcook3535","-22.49","4,457","60.62","11.91","4.23","47.37","36.65","47.99","51.54","40.82"
"krebs6900","-184.15","4,439","80.68","32.10","5.84","31.23","38.54","36.44","68.84","69.01"
"reedboy412","-20.44","4,430","47.29","8.53","5.45","43.79","28.82","43.12","81.64","58.97"
"Mr.Maltby","1.21","4,429","23.15","9.54","20.69","57.95","27.55","57.27","67.26","62.50"
"idealmeith","-12.17","4,426","47.06","21.81","16.05","52.17","26.15","46.61","75.66","47.64"
"alexsoccer4","-43.25","4,415","49.27","12.00","6.56","40.72","38.47","45.98","60.78","72.62"
"bmiko100","11.63","4,415","28.85","6.58","2.22","50.32","23.16","54.45","81.76","58.33"
"DrJosephB55@","-20.97","4,415","24.10","1.82","2.56","59.17","27.77","55.90","95.24","33.33"
"GamblinWillie","-6.20","4,412","23.64","16.93","3.13","58.59","25.71","53.41","65.45","38.39"
"peteymazz","-41.37","4,412","66.98","9.36","0.00","65.53","26.69","45.99","80.34","69.66"
"marko0497","-41.99","4,408","35.50","2.40","5.45","64.58","29.23","52.98","89.39","85.19"
"LovePopSuicide","4.42","4,398","25.06","17.80","16.22","64.15","29.96","55.01","51.64","60.68"
"vslawson00","-181.29","4,394","73.67","32.17","14.63","41.84","35.17","39.95","68.51","80.92"
"Hennysaurus_Rex","-13.95","4,386","23.66","15.68","2.63","55.46","31.45","50.63","49.60","31.63"
"egg-man34400","0.69","4,385","43.81","11.18","8.82","77.57","27.15","46.74","58.55","64.56"
"bmfeaster33","-46.31","4,361","66.14","7.18","3.60","58.00","28.19","45.74","74.61","79.45"
"Riverstars400","-1.19","4,354","38.72","2.90","3.39","69.85","22.87","55.38","57.69","41.67"
"WGator65","6.74","4,353","28.50","7.01","3.85","26.67","37.64","54.96","35.26","50.00"
"winks896","-43.44","4,352","38.59","31.76","10.53","52.46","34.45","50.30","48.23","74.84"
"burkhart24","-17.02","4,347","45.63","9.22","15.38","52.30","32.32","49.44","71.00","54.55"
"cowarddestroyer","-13.41","4,342","37.70","27.87","13.33","52.25","31.16","47.70","61.49","66.83"
"SputnikWun","17.36","4,339","28.26","17.57","20.00","45.36","31.50","51.21","72.17","67.20"
"Murphde","-27.19","4,338","56.35","4.80","13.85","46.13","33.43","43.08","68.97","89.47"
"ZenWizard414","-4.38","4,324","34.96","16.45","4.44","69.79","27.32","50.25","60.39","61.05"
"cokedrips8ball","-46.69","4,320","55.64","6.25","7.92","62.61","26.67","43.33","51.09","71.88"
"Treagan06","7.17","4,319","47.62","29.55","10.77","32.39","35.04","49.35","70.89","78.06"
"BigDanDi65","-1.94","4,316","48.38","17.79","6.59","55.95","22.76","47.39","76.06","48.28"
"dertector","0.76","4,314","39.03","7.44","10.20","47.83","30.55","52.26","47.37","57.69"
"superduck89","-16.30","4,298","28.22","19.60","2.86","54.70","27.39","57.10","69.65","50.57"
"Sallyfish160","-21.51","4,298","49.67","21.04","3.61","48.76","23.51","45.44","74.58","46.97"
"BossJennii","3.10","4,294","35.83","8.41","3.51","56.84","30.80","64.54","86.73","60.47"
"youngkeystone","-36.77","4,290","62.88","40.01","5.29","64.18","22.40","47.01","76.59","65.89"
"Dookie135","-15.73","4,289","27.46","14.64","5.88","52.69","28.81","54.65","47.63","55.56"
"tommydoodles","-9.02","4,285","27.63","5.02","0.00","54.90","23.74","51.37","81.25","52.63"
"Lefty2467","-9.92","4,284","23.44","8.34","5.00","64.56","24.90","53.04","55.56","72.50"
"JacobB916","-2.88","4,279","46.46","10.70","5.10","47.79","34.07","53.91","88.14","82.43"
"skoalguy3","18.25","4,261","25.02","17.08","9.09","48.89","33.82","54.81","46.11","38.24"
"Pokefloot","15.87","4,245","22.80","18.33","6.90","33.33","27.96","59.26","63.87","62.16"
"CominFoYoHead","19.09","4,228","36.13","19.47","17.54","50.45","31.28","51.14","54.77","45.30"
"SeeMyIceShine","-9.36","4,226","21.86","13.35","8.00","59.86","22.96","51.50","51.71","79.25"
"iggles525","-16.40","4,225","32.65","23.45","5.00","50.00","32.88","53.18","53.65","61.38"
"jamepiano","-17.14","4,224","26.54","13.56","5.77","57.50","28.55","51.67","71.86","39.52"
"shingo922","-10.60","4,224","48.87","4.03","2.50","46.52","36.43","55.97","59.57","40.00"
"CannotDidNot","-99.27","4,219","32.73","15.27","0.00","30.56","38.06","36.86","79.43","60.91"
"Hboltz","9.56","4,218","29.32","21.82","7.50","43.18","31.57","48.82","59.00","42.54"
"steelcmg1","13.37","4,216","32.34","21.29","10.53","50.76","25.21","53.61","68.60","56.92"
"terrbaker18","-13.18","4,212","51.10","5.33","6.19","56.52","30.42","54.04","69.83","85.00"
"x2doublevision","-10.28","4,212","58.02","7.44","3.13","52.32","33.10","46.34","46.71","81.08"
"jbanging412","-11.22","4,208","18.97","12.35","0.00","68.48","26.16","60.74","57.58","56.06"
"LetsRide40","-10.33","4,205","43.90","2.38","0.00","42.21","36.34","51.59","29.09","57.14"
"MWels82","12.12","4,184","41.58","12.04","9.52","53.57","34.29","55.95","59.62","84.91"
"Ship_it_1740","-10.56","4,182","26.40","19.82","0.00","50.43","24.04","54.17","58.33","31.37"
"xjy654","-53.38","4,180","45.08","0.27","0.00","68.45","27.67","49.28","33.33","-"
"eric_iron84","-53.45","4,171","35.29","3.12","4.26","33.80","36.02","46.01","70.42","25.00"
"Kash_Monae","-22.11","4,163","55.63","2.45","1.30","69.89","29.54","57.97","52.31","90.00"
"Amx1234","10.34","4,162","27.76","22.17","3.85","42.74","24.10","58.33","56.67","53.54"
"thewolf0334","-16.81","4,157","23.83","12.18","25.81","53.03","27.97","52.14","64.11","77.05"
"DrScott2K12","-11.60","4,155","29.16","13.84","11.11","63.13","22.17","46.26","69.02","59.43"
"luciusmichael","-12.35","4,152","41.52","18.80","3.85","42.45","32.01","48.85","58.41","75.93"
"AceHole55555","33.46","4,148","21.69","15.97","5.88","55.79","23.94","55.91","51.72","44.94"
"pennstlion101","-8.60","4,140","49.55","22.88","6.17","33.71","35.80","45.59","45.63","67.92"
"weinerweinerrrr","-29.46","4,122","54.84","19.45","3.53","40.00","28.45","41.42","68.88","82.01"
"LordVader919","-17.24","4,114","26.89","0.62","0.00","47.45","39.32","55.69","75.00","100.00"
"Gordo6219","-37.16","4,108","40.79","8.07","9.30","45.30","31.76","51.50","52.63","63.33"
"mrkp153","6.40","4,107","43.82","18.04","5.17","39.80","32.90","50.80","49.63","70.45"
"backoff59","10.27","4,096","42.51","9.24","4.12","53.78","29.30","48.46","88.73","78.90"
"Siper99","-82.16","4,086","39.06","22.39","20.00","39.57","34.06","46.12","45.71","62.62"
"lucianoji1","-34.95","4,083","58.89","19.25","18.68","35.74","36.27","43.64","84.58","89.70"
"DXcajun","-36.69","4,081","44.64","19.17","10.00","38.95","32.92","46.63","74.06","55.10"
"hatchetman247","-40.00","4,079","37.95","3.66","18.00","66.54","24.83","49.88","73.75","90.91"
"kcstillley","-2.20","4,074","24.38","18.75","11.11","46.43","24.76","45.57","71.67","72.06"
"nickgrealty","21.76","4,072","35.94","17.00","10.71","73.40","21.77","48.48","47.51","59.60"
"Tone Soprone","-18.66","4,067","21.05","12.25","0.00","53.15","25.24","44.26","51.58","50.00"
"goodtimes89","2.29","4,065","20.77","11.09","6.67","47.90","38.20","61.24","39.29","55.56"
"Trunchlucker","-5.92","4,060","37.44","14.76","4.17","45.73","30.95","53.35","45.04","34.72"
"Ctrandmd","-65.75","4,052","55.66","1.42","2.08","45.47","36.43","39.74","100.00","100.00"
"dirtyhands89","-35.40","4,050","44.63","2.04","9.09","64.04","29.53","51.24","89.74","93.75"
"jlare85","-14.13","4,048","46.47","7.20","1.64","64.81","24.73","45.95","80.00","79.41"
"Yoder 318","-42.10","4,046","33.88","5.56","14.58","48.66","37.27","51.45","70.31","72.00"
"Card_Monkie1","-29.32","4,035","41.07","13.70","4.26","49.82","36.38","46.47","77.06","53.70"
"FortuTR","-65.39","4,033","70.47","6.94","28.57","35.35","41.22","43.68","46.71","86.49"
"joeyflops1213","-39.76","4,033","49.20","9.36","3.45","50.25","36.93","53.15","32.88","82.14"
"SirToonces","14.43","4,015","23.70","13.08","11.11","47.85","31.73","50.52","53.70","32.61"
"clutch232323","5.28","4,014","16.61","2.10","12.90","57.69","29.59","58.14","76.19","90.91"
"josh691982","-60.26","4,005","51.30","15.87","6.25","61.36","31.77","47.19","58.55","59.09"
"NateK1234","8.88","4,003","22.66","6.28","8.57","63.37","23.06","64.80","78.36","78.85"
"nebby48","8.93","4,002","34.43","18.51","0.00","51.08","30.05","54.80","61.95","56.00"
"jnav1337","16.06","3,995","33.21","17.20","10.94","53.66","26.20","46.30","80.95","60.16"
"AJWD2211","-4.02","3,993","39.72","19.63","6.25","46.71","28.09","50.12","76.85","45.45"
"PApenguin0806","-6.71","3,989","36.70","0.84","1.82","55.78","32.97","65.88","66.67","-"
"BigMeatball98","-86.04","3,989","69.66","1.56","11.27","59.09","31.86","46.08","82.35","61.54"
"RiverMe1515","-50.37","3,986","56.37","25.73","6.92","54.42","30.46","43.66","72.10","43.14"
"ilovecapitalism","-65.70","3,986","40.66","23.91","5.26","27.56","36.73","48.26","37.20","37.04"
"JackpotGeo118","-2.03","3,980","34.90","14.49","6.90","51.19","34.42","54.22","53.53","55.10"
"Hunk3535","-20.22","3,977","30.14","2.74","8.00","61.26","33.33","56.00","68.52","72.73"
"OscarJuanThomas","-11.70","3,965","51.18","21.79","0.00","49.84","30.25","49.27","55.32","69.83"
"OMGKARPY","16.01","3,960","24.54","19.46","27.91","52.13","30.80","53.08","90.82","62.89"
"Axolotl11","-10.77","3,958","25.84","14.72","2.78","42.86","31.80","48.16","64.57","60.75"
"Nicknush","-44.64","3,947","43.01","28.79","16.95","53.70","34.14","41.57","41.97","63.91"
"Disophy1","-38.16","3,946","41.30","24.60","5.80","50.98","28.99","47.40","59.18","68.99"
"Ronster0825","-19.57","3,940","38.10","11.43","3.85","55.74","30.65","54.01","63.83","72.06"
"neilm1334","-20.84","3,934","40.50","16.35","19.64","41.85","34.49","47.99","67.06","39.13"
"Chopper723","-7.39","3,930","42.33","11.96","4.55","60.31","26.22","50.83","82.99","62.50"
"SmoothCheddar","-5.09","3,930","40.04","28.39","6.52","57.23","26.47","47.55","56.01","63.11"
"frank2698","-10.18","3,927","57.31","15.11","12.82","44.52","30.19","47.34","72.95","64.29"
"WhereIbelong","-14.91","3,926","46.17","13.47","6.78","31.78","31.39","48.58","46.01","81.82"
"Baxxy123","7.25","3,908","31.33","16.95","5.13","47.62","27.50","53.23","69.66","51.35"
"ras5004","-13.54","3,904","27.27","6.17","0.00","50.52","40.03","54.11","42.16","84.21"
"Jerrybo05","-30.66","3,900","57.20","16.13","11.25","47.73","32.70","47.25","73.21","58.65"
"KBMamba47","-10.70","3,900","22.29","19.12","31.58","56.67","31.86","56.68","50.46","79.07"
"Truth$$$PA","-51.24","3,892","70.35","7.94","4.50","47.24","35.36","43.55","49.03","92.11"
"Nicky Snacks","-11.98","3,889","32.79","8.27","4.44","56.60","29.84","53.03","35.93","63.89"
"DFOGEL90","-28.47","3,884","27.87","19.92","11.36","30.69","29.63","43.14","64.03","52.59"
"stickychipsyo","-16.10","3,877","32.52","23.38","6.25","40.66","36.34","50.12","45.51","49.51"
"JuckoobBartleby","-38.86","3,872","42.86","14.51","2.94","35.03","34.99","49.12","77.15","53.61"
"aceanzzzz22","-29.82","3,872","60.41","9.83","3.00","53.16","35.44","49.94","56.29","53.19"
"imahappych1cken","6.82","3,872","38.01","28.10","0.00","35.11","34.38","52.95","62.50","54.25"
"mdillonaire","-11.37","3,871","29.50","11.11","6.78","59.76","28.17","48.55","50.87","78.95"
"BEATLES71661","-146.75","3,867","77.35","12.02","2.70","33.94","37.41","34.29","45.67","85.71"
"OldRat10","-8.92","3,866","32.63","24.71","12.82","40.24","35.57","52.55","39.42","68.93"
"robertg5141998","-26.85","3,862","33.63","14.85","12.24","50.33","21.37","44.28","81.17","86.55"
"sharkmonk0831","-12.66","3,862","27.83","8.29","3.33","63.98","24.48","57.97","54.44","24.39"
"LutzyJR","-4.77","3,843","16.17","1.73","5.00","58.59","26.27","52.79","96.15","66.67"
"bRAM523","-55.80","3,834","48.22","4.96","5.41","57.53","36.07","45.45","77.59","76.32"
"vrcav44","-38.44","3,831","51.95","12.55","1.00","59.12","28.32","44.46","68.68","73.27"
"Blat_Bloogits","-49.43","3,827","66.42","22.23","7.50","58.90","30.28","45.56","44.31","52.56"
"LockCityBets","34.73","3,827","59.24","21.74","5.56","53.50","24.24","51.87","80.26","53.85"
"dtt37","-20.37","3,820","27.79","23.27","12.90","43.16","31.32","48.45","50.22","53.47"
"RDPA17","-46.26","3,814","58.52","15.98","9.68","37.72","31.01","43.08","86.88","41.86"
"user not known","-37.56","3,806","46.87","20.28","10.71","39.29","29.20","45.04","66.93","67.31"
"BobLeeSwagger18","-25.26","3,801","22.78","13.77","14.81","27.50","28.60","48.84","70.24","48.96"
"DogProblems","-36.79","3,796","58.46","6.52","3.96","43.05","31.15","49.31","66.46","87.50"
"RayRex1956","-21.42","3,790","43.50","5.77","4.92","55.92","31.64","47.00","68.91","86.11"
"TheSchaffer","-12.37","3,780","45.48","13.89","9.46","61.68","30.99","55.73","54.84","28.13"
"Jibby658","14.72","3,769","32.38","17.72","2.70","49.49","28.73","49.85","61.82","43.22"
"BobYooker","-17.40","3,765","33.52","24.15","0.00","46.91","26.83","43.83","67.96","68.75"
"KamCarr","38.46","3,759","51.71","31.89","10.34","41.04","37.09","47.70","39.62","62.75"
"dwilt5","9.20","3,758","51.07","12.57","3.33","50.42","25.10","55.78","67.73","52.44"
"Will_Bettelheim","22.49","3,758","27.69","16.09","15.15","41.04","31.68","50.60","48.63","64.41"
"ewh122","-3.35","3,757","36.63","6.19","10.26","59.56","32.27","49.79","41.67","89.66"
"Swampdonkey09","-42.39","3,756","33.25","7.85","1.75","45.26","23.91","45.19","65.36","47.22"
"maggie5500","-4.02","3,755","35.30","7.71","9.52","59.17","27.84","51.13","45.93","82.50"
"mongo dunk","-7.17","3,741","22.47","9.45","13.16","37.56","31.96","48.68","79.11","86.54"
"TruBlu10","-11.07","3,740","25.49","13.82","12.12","60.98","29.11","61.15","59.40","43.33"
"DamienSilks","-16.27","3,726","27.61","18.93","12.82","53.69","37.15","54.59","46.70","53.16"
"Frenchy022","35.99","3,725","33.68","23.58","2.86","40.40","34.70","51.79","51.58","55.56"
"PD123456789","-28.38","3,719","33.47","7.19","8.45","54.70","31.74","52.28","58.44","56.52"
"neffination16","-10.51","3,719","24.06","8.43","4.17","63.03","27.44","60.14","43.87","44.12"
"mikinater5000","-29.60","3,706","25.66","12.11","4.76","46.28","30.57","53.57","54.98","72.06"
"yungmunymilitia","-55.97","3,705","62.89","17.55","1.49","51.63","30.07","49.01","41.95","71.43"
"silkyslim2000","-5.47","3,699","23.89","15.63","0.00","42.42","35.55","56.65","47.58","55.77"
"JaffeJR","-19.85","3,690","31.57","15.99","18.75","33.61","40.00","43.29","48.71","86.67"
"rusty0816","-49.30","3,689","56.63","2.08","2.75","76.68","26.58","47.51","84.78","95.65"
"BigPoppa8188","-48.38","3,688","66.82","13.17","2.68","52.01","34.33","47.62","63.31","41.98"
"InkChain","-6.36","3,683","24.15","3.00","0.00","67.63","26.99","55.76","86.79","73.68"
"StaxJackson","-10.62","3,678","31.08","8.62","10.81","37.50","32.47","52.12","88.24","71.93"
"Huedstar","1.53","3,677","51.76","11.76","12.28","46.25","28.79","47.66","63.41","54.10"
"FORTRESSKASIR","10.51","3,676","38.16","13.01","11.11","54.65","28.06","49.73","59.91","33.80"
"EWRretired","1.25","3,670","24.69","2.61","8.11","61.83","30.65","61.42","73.91","73.33"
"real cupe","10.98","3,664","36.09","10.49","12.77","61.29","25.96","52.84","69.00","61.67"
"BeardTheButcher","-3.26","3,661","30.09","17.15","2.94","48.59","27.75","50.65","39.74","55.56"
"caribstv","-38.85","3,656","47.27","15.44","13.64","36.69","39.04","46.18","38.85","56.14"
"amoliver","-47.28","3,650","56.38","8.29","4.55","58.58","29.52","42.79","84.39","92.86"
"SureLock Holmes","-46.86","3,647","34.64","17.32","12.20","38.31","31.14","45.38","56.71","57.53"
"flak_catcher","-10.22","3,646","29.75","12.12","7.89","40.09","30.69","50.57","73.64","59.52"
"SteveColl767","-39.17","3,637","60.05","37.03","3.19","59.33","29.65","42.60","47.44","58.22"
"blackeyes1313","11.67","3,635","37.49","18.55","3.33","62.22","22.60","52.17","45.48","37.18"
"crug5300","-69.22","3,634","70.28","15.22","5.66","64.11","32.09","42.71","51.77","38.89"
"RacefanRick93","-18.39","3,633","41.88","12.61","8.20","55.56","28.45","44.71","76.73","78.48"
"Mac-n-Chee2.0","23.27","3,631","50.93","23.09","13.64","28.34","35.29","49.92","62.82","48.18"
"largeblondedog","16.57","3,630","28.60","22.61","12.90","47.22","22.52","51.96","69.00","59.52"
"ezover118","-25.09","3,627","63.33","13.15","6.33","43.09","35.34","43.55","66.41","76.32"
"Tydroan","-139.75","3,612","74.93","0.37","3.75","77.35","25.57","51.24","33.33","50.00"
"loureed4","-36.49","3,607","33.75","25.96","8.00","27.46","28.69","45.66","44.47","31.78"
"slug1111","-25.00","3,607","20.21","18.70","7.41","70.00","30.38","51.76","60.00","54.35"
"BentSlightly","-10.11","3,606","29.65","16.98","14.71","51.72","29.62","46.58","65.57","60.42"
"Melyn427","-74.19","3,604","36.34","6.70","0.00","43.54","39.46","47.95","88.70","41.67"
"jun74o","18.67","3,602","50.01","27.61","11.29","50.00","27.55","47.66","64.48","45.39"
"LANGHORNE DEE","34.67","3,600","46.53","10.71","15.63","45.17","34.15","56.14","75.95","50.00"
"andyrieger","-28.34","3,599","49.87","1.78","3.23","47.19","30.63","55.29","67.74","100.00"
"dan k869","-84.97","3,592","75.90","16.88","8.90","57.61","28.67","39.45","86.23","98.04"
"Mickey9189","-28.60","3,591","67.29","6.77","10.31","49.69","33.36","50.06","78.42","47.37"
"khuffy1980","24.07","3,590","40.24","13.01","0.00","62.26","22.47","55.66","88.94","50.00"
"Artemis4321","15.35","3,585","38.89","25.42","22.41","45.83","31.76","51.49","68.44","53.90"
"bgodz","-33.48","3,574","38.78","16.16","5.71","55.20","30.04","42.86","58.57","67.61"
"702Fam","-28.92","3,571","29.84","20.54","0.00","42.28","34.49","44.95","72.81","54.13"
"25081","4.40","3,557","37.30","21.27","20.83","52.34","23.64","43.84","81.35","79.39"
"lbhawk515","-18.10","3,543","35.86","24.82","6.25","49.78","28.73","48.35","36.58","62.35"
"tleejjody","-59.02","3,537","58.05","0.35","5.10","60.87","32.08","53.29","100.00","100.00"
"youdid1","-11.27","3,532","37.13","4.35","1.75","65.87","22.29","56.95","82.95","66.67"
"Rk384723","-32.43","3,529","47.97","12.90","8.97","44.83","26.58","40.72","58.70","66.67"
"revel1011","-44.11","3,526","44.60","0.14","3.23","42.71","38.56","54.48","66.67","100.00"
"TsunamiPA","-54.81","3,524","49.06","16.68","3.77","57.25","27.96","45.64","68.20","61.76"
"mfv533","-67.60","3,508","49.52","33.18","13.16","46.26","30.15","41.19","84.36","61.45"
